"SUMLEV","STATE","COUNTY","STNAME","CTYNAME","YEAR","AGE","TOT_POP","TOT_MALE","TOT_FEMALE"
050,02,013,"Alaska","Aleutians East Borough",1,0,6,3,3
050,02,013,"Alaska","Aleutians East Borough",1,1,13,5,8
050,02,013,"Alaska","Aleutians East Borough",1,2,13,8,5
050,02,013,"Alaska","Aleutians East Borough",1,3,17,8,9
050,02,013,"Alaska","Aleutians East Borough",1,4,16,8,8
050,02,013,"Alaska","Aleutians East Borough",1,5,11,5,6
050,02,013,"Alaska","Aleutians East Borough",1,6,19,8,11
050,02,013,"Alaska","Aleutians East Borough",1,7,6,0,6
050,02,013,"Alaska","Aleutians East Borough",1,8,13,6,7
050,02,013,"Alaska","Aleutians East Borough",1,9,17,11,6
050,02,013,"Alaska","Aleutians East Borough",1,10,34,17,17
050,02,013,"Alaska","Aleutians East Borough",1,11,21,13,8
050,02,013,"Alaska","Aleutians East Borough",1,12,20,12,8
050,02,013,"Alaska","Aleutians East Borough",1,13,16,7,9
050,02,013,"Alaska","Aleutians East Borough",1,14,14,7,7
050,02,013,"Alaska","Aleutians East Borough",1,15,18,12,6
050,02,013,"Alaska","Aleutians East Borough",1,16,23,12,11
050,02,013,"Alaska","Aleutians East Borough",1,17,20,17,3
050,02,013,"Alaska","Aleutians East Borough",1,18,28,12,16
050,02,013,"Alaska","Aleutians East Borough",1,19,17,8,9
050,02,013,"Alaska","Aleutians East Borough",1,20,21,14,7
050,02,013,"Alaska","Aleutians East Borough",1,21,28,22,6
050,02,013,"Alaska","Aleutians East Borough",1,22,39,26,13
050,02,013,"Alaska","Aleutians East Borough",1,23,51,35,16
050,02,013,"Alaska","Aleutians East Borough",1,24,59,34,25
050,02,013,"Alaska","Aleutians East Borough",1,25,61,43,18
050,02,013,"Alaska","Aleutians East Borough",1,26,52,36,16
050,02,013,"Alaska","Aleutians East Borough",1,27,50,35,15
050,02,013,"Alaska","Aleutians East Borough",1,28,74,50,24
050,02,013,"Alaska","Aleutians East Borough",1,29,82,70,12
050,02,013,"Alaska","Aleutians East Borough",1,30,62,48,14
050,02,013,"Alaska","Aleutians East Borough",1,31,86,72,14
050,02,013,"Alaska","Aleutians East Borough",1,32,75,59,16
050,02,013,"Alaska","Aleutians East Borough",1,33,77,63,14
