"SUMLEV","STATE","COUNTY","STNAME","CTYNAME","YEAR","AGE","TOT_POP","TOT_MALE","TOT_FEMALE"
050,15,001,"Hawaii","Hawaii County",1,0,2040,1043,997
050,15,001,"Hawaii","Hawaii County",1,1,2161,1097,1064
050,15,001,"Hawaii","Hawaii County",1,2,2237,1153,1084
050,15,001,"Hawaii","Hawaii County",1,3,2307,1180,1127
050,15,001,"Hawaii","Hawaii County",1,4,2299,1176,1123
050,15,001,"Hawaii","Hawaii County",1,5,2383,1244,1139
050,15,001,"Hawaii","Hawaii County",1,6,2329,1227,1102
050,15,001,"Hawaii","Hawaii County",1,7,2407,1224,1183
050,15,001,"Hawaii","Hawaii County",1,8,2428,1292,1136
050,15,001,"Hawaii","Hawaii County",1,9,2442,1211,1231
050,15,001,"Hawaii","Hawaii County",1,10,2472,1232,1240
050,15,001,"Hawaii","Hawaii County",1,11,2639,1312,1327
050,15,001,"Hawaii","Hawaii County",1,12,2535,1325,1210
050,15,001,"Hawaii","Hawaii County",1,13,2509,1287,1222
050,15,001,"Hawaii","Hawaii County",1,14,2485,1323,1162
050,15,001,"Hawaii","Hawaii County",1,15,2392,1263,1129
050,15,001,"Hawaii","Hawaii County",1,16,2452,1288,1164
050,15,001,"Hawaii","Hawaii County",1,17,2303,1230,1073
050,15,001,"Hawaii","Hawaii County",1,18,2209,1140,1069
050,15,001,"Hawaii","Hawaii County",1,19,2005,1024,981
050,15,001,"Hawaii","Hawaii County",1,20,2003,1028,975
050,15,001,"Hawaii","Hawaii County",1,21,2023,1001,1022
050,15,001,"Hawaii","Hawaii County",1,22,1850,916,934
050,15,001,"Hawaii","Hawaii County",1,23,1820,947,873
050,15,001,"Hawaii","Hawaii County",1,24,1861,954,907
050,15,001,"Hawaii","Hawaii County",1,25,1783,874,909
050,15,001,"Hawaii","Hawaii County",1,26,1877,942,935
050,15,001,"Hawaii","Hawaii County",1,27,2035,1000,1035
050,15,001,"Hawaii","Hawaii County",1,28,2167,1107,1060
050,15,001,"Hawaii","Hawaii County",1,29,2242,1081,1161
050,15,001,"Hawaii","Hawaii County",1,30,2195,1057,1138
050,15,001,"Hawaii","Hawaii County",1,31,2253,1098,1155
050,15,001,"Hawaii","Hawaii County",1,32,2269,1113,1156
050,15,001,"Hawaii","Hawaii County",1,33,2299,1152,1147
050,15,001,"Hawaii","Hawaii County",1,34,2377,1161,1216
050,15,001,"Hawaii","Hawaii County",1,35,2342,1135,1207
050,15,001,"Hawaii","Hawaii County",1,36,2526,1306,1220
050,15,001,"Hawaii","Hawaii County",1,37,2658,1346,1312
050,15,001,"Hawaii","Hawaii County",1,38,2500,1251,1249
050,15,001,"Hawaii","Hawaii County",1,39,2564,1283,1281
050,15,001,"Hawaii","Hawaii County",1,40,2507,1272,1235
050,15,001,"Hawaii","Hawaii County",1,41,2376,1212,1164
050,15,001,"Hawaii","Hawaii County",1,42,2398,1200,1198
050,15,001,"Hawaii","Hawaii County",1,43,2304,1146,1158
050,15,001,"Hawaii","Hawaii County",1,44,2218,1090,1128
050,15,001,"Hawaii","Hawaii County",1,45,2268,1111,1157
050,15,001,"Hawaii","Hawaii County",1,46,2169,1096,1073
050,15,001,"Hawaii","Hawaii County",1,47,2218,1108,1110
050,15,001,"Hawaii","Hawaii County",1,48,2243,1117,1126
050,15,001,"Hawaii","Hawaii County",1,49,2491,1216,1275
050,15,001,"Hawaii","Hawaii County",1,50,2461,1260,1201
050,15,001,"Hawaii","Hawaii County",1,51,2361,1160,1201
050,15,001,"Hawaii","Hawaii County",1,52,2201,1137,1064
050,15,001,"Hawaii","Hawaii County",1,53,2315,1160,1155
050,15,001,"Hawaii","Hawaii County",1,54,2479,1203,1276
050,15,001,"Hawaii","Hawaii County",1,55,2601,1289,1312
050,15,001,"Hawaii","Hawaii County",1,56,2659,1274,1385
050,15,001,"Hawaii","Hawaii County",1,57,2737,1366,1371
050,15,001,"Hawaii","Hawaii County",1,58,2818,1398,1420
050,15,001,"Hawaii","Hawaii County",1,59,3040,1488,1552
050,15,001,"Hawaii","Hawaii County",1,60,2975,1470,1505
050,15,001,"Hawaii","Hawaii County",1,61,3076,1521,1555
050,15,001,"Hawaii","Hawaii County",1,62,3260,1616,1644
050,15,001,"Hawaii","Hawaii County",1,63,3222,1524,1698
050,15,001,"Hawaii","Hawaii County",1,64,3370,1667,1703
050,15,001,"Hawaii","Hawaii County",1,65,3435,1648,1787
050,15,001,"Hawaii","Hawaii County",1,66,3406,1644,1762
050,15,001,"Hawaii","Hawaii County",1,67,3359,1673,1686
050,15,001,"Hawaii","Hawaii County",1,68,3346,1685,1661
050,15,001,"Hawaii","Hawaii County",1,69,3125,1622,1503
050,15,001,"Hawaii","Hawaii County",1,70,2928,1543,1385
050,15,001,"Hawaii","Hawaii County",1,71,2918,1474,1444
050,15,001,"Hawaii","Hawaii County",1,72,2765,1502,1263
050,15,001,"Hawaii","Hawaii County",1,73,2511,1352,1159
050,15,001,"Hawaii","Hawaii County",1,74,1898,929,969
050,15,001,"Hawaii","Hawaii County",1,75,1879,953,926
050,15,001,"Hawaii","Hawaii County",1,76,1696,821,875
050,15,001,"Hawaii","Hawaii County",1,77,1437,711,726
050,15,001,"Hawaii","Hawaii County",1,78,1276,637,639
050,15,001,"Hawaii","Hawaii County",1,79,1089,517,572
050,15,001,"Hawaii","Hawaii County",1,80,924,430,494
050,15,001,"Hawaii","Hawaii County",1,81,820,381,439
050,15,001,"Hawaii","Hawaii County",1,82,828,378,450
050,15,001,"Hawaii","Hawaii County",1,83,667,310,357
050,15,001,"Hawaii","Hawaii County",1,84,644,263,381
050,15,001,"Hawaii","Hawaii County",1,85,4236,1582,2654
050,15,001,"Hawaii","Hawaii County",2,0,2046,1056,990
050,15,001,"Hawaii","Hawaii County",2,1,2136,1088,1048
050,15,001,"Hawaii","Hawaii County",2,2,2231,1143,1088
050,15,001,"Hawaii","Hawaii County",2,3,2296,1177,1119
050,15,001,"Hawaii","Hawaii County",2,4,2314,1184,1130
050,15,001,"Hawaii","Hawaii County",2,5,2366,1232,1134
050,15,001,"Hawaii","Hawaii County",2,6,2355,1239,1116
050,15,001,"Hawaii","Hawaii County",2,7,2393,1228,1165
050,15,001,"Hawaii","Hawaii County",2,8,2411,1265,1146
050,15,001,"Hawaii","Hawaii County",2,9,2435,1229,1206
050,15,001,"Hawaii","Hawaii County",2,10,2469,1228,1241
050,15,001,"Hawaii","Hawaii County",2,11,2582,1283,1299
050,15,001,"Hawaii","Hawaii County",2,12,2565,1326,1239
050,15,001,"Hawaii","Hawaii County",2,13,2516,1294,1222
050,15,001,"Hawaii","Hawaii County",2,14,2479,1314,1165
050,15,001,"Hawaii","Hawaii County",2,15,2413,1275,1138
050,15,001,"Hawaii","Hawaii County",2,16,2431,1281,1150
050,15,001,"Hawaii","Hawaii County",2,17,2335,1237,1098
050,15,001,"Hawaii","Hawaii County",2,18,2144,1119,1025
050,15,001,"Hawaii","Hawaii County",2,19,1984,1017,967
050,15,001,"Hawaii","Hawaii County",2,20,2019,1035,984
050,15,001,"Hawaii","Hawaii County",2,21,1994,1004,990
050,15,001,"Hawaii","Hawaii County",2,22,1872,938,934
050,15,001,"Hawaii","Hawaii County",2,23,1824,941,883
050,15,001,"Hawaii","Hawaii County",2,24,1853,954,899
050,15,001,"Hawaii","Hawaii County",2,25,1804,893,911
050,15,001,"Hawaii","Hawaii County",2,26,1864,930,934
050,15,001,"Hawaii","Hawaii County",2,27,1994,988,1006
050,15,001,"Hawaii","Hawaii County",2,28,2132,1081,1051
050,15,001,"Hawaii","Hawaii County",2,29,2236,1090,1146
050,15,001,"Hawaii","Hawaii County",2,30,2222,1070,1152
050,15,001,"Hawaii","Hawaii County",2,31,2226,1083,1143
050,15,001,"Hawaii","Hawaii County",2,32,2272,1115,1157
050,15,001,"Hawaii","Hawaii County",2,33,2289,1136,1153
050,15,001,"Hawaii","Hawaii County",2,34,2372,1173,1199
050,15,001,"Hawaii","Hawaii County",2,35,2366,1145,1221
050,15,001,"Hawaii","Hawaii County",2,36,2469,1258,1211
050,15,001,"Hawaii","Hawaii County",2,37,2627,1333,1294
050,15,001,"Hawaii","Hawaii County",2,38,2562,1286,1276
050,15,001,"Hawaii","Hawaii County",2,39,2539,1274,1265
050,15,001,"Hawaii","Hawaii County",2,40,2542,1283,1259
050,15,001,"Hawaii","Hawaii County",2,41,2403,1216,1187
050,15,001,"Hawaii","Hawaii County",2,42,2377,1194,1183
050,15,001,"Hawaii","Hawaii County",2,43,2342,1162,1180
050,15,001,"Hawaii","Hawaii County",2,44,2231,1103,1128
050,15,001,"Hawaii","Hawaii County",2,45,2261,1105,1156
050,15,001,"Hawaii","Hawaii County",2,46,2197,1103,1094
050,15,001,"Hawaii","Hawaii County",2,47,2199,1098,1101
050,15,001,"Hawaii","Hawaii County",2,48,2230,1107,1123
050,15,001,"Hawaii","Hawaii County",2,49,2430,1193,1237
050,15,001,"Hawaii","Hawaii County",2,50,2476,1249,1227
050,15,001,"Hawaii","Hawaii County",2,51,2385,1189,1196
050,15,001,"Hawaii","Hawaii County",2,52,2244,1142,1102
050,15,001,"Hawaii","Hawaii County",2,53,2287,1155,1132
050,15,001,"Hawaii","Hawaii County",2,54,2436,1188,1248
050,15,001,"Hawaii","Hawaii County",2,55,2578,1272,1306
050,15,001,"Hawaii","Hawaii County",2,56,2649,1286,1363
050,15,001,"Hawaii","Hawaii County",2,57,2719,1340,1379
