"SUMLEV","STATE","COUNTY","STNAME","CTYNAME","YEAR","AGE","TOT_POP","TOT_MALE","TOT_FEMALE"
050,10,001,"Delaware","Kent County",1,0,2138,1098,1040
050,10,001,"Delaware","Kent County",1,1,2172,1121,1051
050,10,001,"Delaware","Kent County",1,2,2176,1138,1038
050,10,001,"Delaware","Kent County",1,3,2290,1169,1121
050,10,001,"Delaware","Kent County",1,4,2396,1194,1202
050,10,001,"Delaware","Kent County",1,5,2313,1177,1136
050,10,001,"Delaware","Kent County",1,6,2303,1180,1123
050,10,001,"Delaware","Kent County",1,7,2329,1180,1149
050,10,001,"Delaware","Kent County",1,8,2399,1260,1139
050,10,001,"Delaware","Kent County",1,9,2375,1168,1207
050,10,001,"Delaware","Kent County",1,10,2368,1172,1196
050,10,001,"Delaware","Kent County",1,11,2489,1268,1221
050,10,001,"Delaware","Kent County",1,12,2473,1257,1216
050,10,001,"Delaware","Kent County",1,13,2443,1216,1227
050,10,001,"Delaware","Kent County",1,14,2419,1245,1174
050,10,001,"Delaware","Kent County",1,15,2357,1167,1190
050,10,001,"Delaware","Kent County",1,16,2532,1267,1265
050,10,001,"Delaware","Kent County",1,17,2382,1202,1180
050,10,001,"Delaware","Kent County",1,18,2636,1352,1284
050,10,001,"Delaware","Kent County",1,19,2738,1417,1321
050,10,001,"Delaware","Kent County",1,20,2937,1437,1500
050,10,001,"Delaware","Kent County",1,21,2782,1475,1307
050,10,001,"Delaware","Kent County",1,22,2669,1362,1307
050,10,001,"Delaware","Kent County",1,23,2250,1099,1151
050,10,001,"Delaware","Kent County",1,24,2303,1190,1113
050,10,001,"Delaware","Kent County",1,25,2181,1082,1099
050,10,001,"Delaware","Kent County",1,26,2175,1085,1090
050,10,001,"Delaware","Kent County",1,27,2257,1147,1110
050,10,001,"Delaware","Kent County",1,28,2233,1072,1161
050,10,001,"Delaware","Kent County",1,29,2379,1160,1219
050,10,001,"Delaware","Kent County",1,30,2321,1129,1192
050,10,001,"Delaware","Kent County",1,31,2332,1106,1226
050,10,001,"Delaware","Kent County",1,32,2284,1114,1170
050,10,001,"Delaware","Kent County",1,33,2231,1068,1163
050,10,001,"Delaware","Kent County",1,34,2281,1083,1198
050,10,001,"Delaware","Kent County",1,35,2227,1071,1156
050,10,001,"Delaware","Kent County",1,36,2210,1016,1194
050,10,001,"Delaware","Kent County",1,37,2296,1080,1216
050,10,001,"Delaware","Kent County",1,38,2071,981,1090
050,10,001,"Delaware","Kent County",1,39,2199,1023,1176
050,10,001,"Delaware","Kent County",1,40,2068,992,1076
050,10,001,"Delaware","Kent County",1,41,2084,989,1095
050,10,001,"Delaware","Kent County",1,42,2035,922,1113
050,10,001,"Delaware","Kent County",1,43,1810,824,986
050,10,001,"Delaware","Kent County",1,44,1935,967,968
050,10,001,"Delaware","Kent County",1,45,1875,838,1037
050,10,001,"Delaware","Kent County",1,46,1874,870,1004
050,10,001,"Delaware","Kent County",1,47,1897,863,1034
050,10,001,"Delaware","Kent County",1,48,2107,959,1148
050,10,001,"Delaware","Kent County",1,49,2208,1075,1133
050,10,001,"Delaware","Kent County",1,50,2184,1032,1152
050,10,001,"Delaware","Kent County",1,51,2088,993,1095
050,10,001,"Delaware","Kent County",1,52,2101,1012,1089
050,10,001,"Delaware","Kent County",1,53,2212,1039,1173
050,10,001,"Delaware","Kent County",1,54,2323,1119,1204
050,10,001,"Delaware","Kent County",1,55,2354,1067,1287
050,10,001,"Delaware","Kent County",1,56,2497,1215,1282
050,10,001,"Delaware","Kent County",1,57,2521,1190,1331
050,10,001,"Delaware","Kent County",1,58,2451,1157,1294
050,10,001,"Delaware","Kent County",1,59,2542,1200,1342
050,10,001,"Delaware","Kent County",1,60,2421,1098,1323
050,10,001,"Delaware","Kent County",1,61,2412,1132,1280
050,10,001,"Delaware","Kent County",1,62,2319,1074,1245
050,10,001,"Delaware","Kent County",1,63,2353,1083,1270
050,10,001,"Delaware","Kent County",1,64,2252,1048,1204
050,10,001,"Delaware","Kent County",1,65,2176,964,1212
050,10,001,"Delaware","Kent County",1,66,2145,996,1149
050,10,001,"Delaware","Kent County",1,67,2018,912,1106
050,10,001,"Delaware","Kent County",1,68,1946,859,1087
050,10,001,"Delaware","Kent County",1,69,1904,852,1052
050,10,001,"Delaware","Kent County",1,70,1854,855,999
050,10,001,"Delaware","Kent County",1,71,1962,863,1099
050,10,001,"Delaware","Kent County",1,72,1905,888,1017
050,10,001,"Delaware","Kent County",1,73,1934,890,1044
050,10,001,"Delaware","Kent County",1,74,1456,653,803
050,10,001,"Delaware","Kent County",1,75,1414,652,762
050,10,001,"Delaware","Kent County",1,76,1406,637,769
050,10,001,"Delaware","Kent County",1,77,1337,653,684
050,10,001,"Delaware","Kent County",1,78,1151,491,660
050,10,001,"Delaware","Kent County",1,79,1020,423,597
050,10,001,"Delaware","Kent County",1,80,937,394,543
050,10,001,"Delaware","Kent County",1,81,806,363,443
050,10,001,"Delaware","Kent County",1,82,818,336,482
050,10,001,"Delaware","Kent County",1,83,683,286,397
050,10,001,"Delaware","Kent County",1,84,611,255,356
050,10,001,"Delaware","Kent County",1,85,3097,1202,1895
050,10,001,"Delaware","Kent County",2,0,2131,1091,1040
050,10,001,"Delaware","Kent County",2,1,2166,1116,1050
050,10,001,"Delaware","Kent County",2,2,2194,1142,1052
050,10,001,"Delaware","Kent County",2,3,2265,1167,1098
050,10,001,"Delaware","Kent County",2,4,2374,1193,1181
050,10,001,"Delaware","Kent County",2,5,2340,1188,1152
050,10,001,"Delaware","Kent County",2,6,2318,1188,1130
050,10,001,"Delaware","Kent County",2,7,2328,1183,1145
050,10,001,"Delaware","Kent County",2,8,2384,1242,1142
050,10,001,"Delaware","Kent County",2,9,2384,1196,1188
050,10,001,"Delaware","Kent County",2,10,2375,1171,1204
050,10,001,"Delaware","Kent County",2,11,2456,1243,1213
050,10,001,"Delaware","Kent County",2,12,2494,1270,1224
050,10,001,"Delaware","Kent County",2,13,2453,1229,1224
050,10,001,"Delaware","Kent County",2,14,2430,1236,1194
050,10,001,"Delaware","Kent County",2,15,2388,1192,1196
050,10,001,"Delaware","Kent County",2,16,2498,1248,1250
050,10,001,"Delaware","Kent County",2,17,2425,1222,1203
050,10,001,"Delaware","Kent County",2,18,2599,1343,1256
050,10,001,"Delaware","Kent County",2,19,2707,1396,1311
050,10,001,"Delaware","Kent County",2,20,2986,1455,1531
050,10,001,"Delaware","Kent County",2,21,2806,1484,1322
050,10,001,"Delaware","Kent County",2,22,2695,1365,1330
050,10,001,"Delaware","Kent County",2,23,2301,1141,1160
050,10,001,"Delaware","Kent County",2,24,2315,1193,1122
050,10,001,"Delaware","Kent County",2,25,2190,1091,1099
050,10,001,"Delaware","Kent County",2,26,2183,1084,1099
050,10,001,"Delaware","Kent County",2,27,2239,1130,1109
050,10,001,"Delaware","Kent County",2,28,2242,1091,1151
050,10,001,"Delaware","Kent County",2,29,2346,1133,1213
050,10,001,"Delaware","Kent County",2,30,2348,1138,1210
050,10,001,"Delaware","Kent County",2,31,2332,1113,1219
050,10,001,"Delaware","Kent County",2,32,2283,1104,1179
050,10,001,"Delaware","Kent County",2,33,2239,1077,1162
050,10,001,"Delaware","Kent County",2,34,2269,1077,1192
050,10,001,"Delaware","Kent County",2,35,2258,1081,1177
050,10,001,"Delaware","Kent County",2,36,2208,1025,1183
050,10,001,"Delaware","Kent County",2,37,2283,1066,1217
050,10,001,"Delaware","Kent County",2,38,2133,1006,1127
050,10,001,"Delaware","Kent County",2,39,2160,1014,1146
050,10,001,"Delaware","Kent County",2,40,2120,1009,1111
050,10,001,"Delaware","Kent County",2,41,2078,987,1091
050,10,001,"Delaware","Kent County",2,42,2038,936,1102
050,10,001,"Delaware","Kent County",2,43,1878,858,1020
050,10,001,"Delaware","Kent County",2,44,1885,922,963
050,10,001,"Delaware","Kent County",2,45,1901,875,1026
050,10,001,"Delaware","Kent County",2,46,1868,857,1011
050,10,001,"Delaware","Kent County",2,47,1891,861,1030
050,10,001,"Delaware","Kent County",2,48,2063,940,1123
050,10,001,"Delaware","Kent County",2,49,2195,1052,1143
050,10,001,"Delaware","Kent County",2,50,2189,1041,1148
050,10,001,"Delaware","Kent County",2,51,2100,996,1104
050,10,001,"Delaware","Kent County",2,52,2101,1007,1094
050,10,001,"Delaware","Kent County",2,53,2187,1036,1151
050,10,001,"Delaware","Kent County",2,54,2289,1099,1190
050,10,001,"Delaware","Kent County",2,55,2348,1084,1264
050,10,001,"Delaware","Kent County",2,56,2473,1180,1293
050,10,001,"Delaware","Kent County",2,57,2511,1193,1318
050,10,001,"Delaware","Kent County",2,58,2470,1163,1307
050,10,001,"Delaware","Kent County",2,59,2531,1188,1343
050,10,001,"Delaware","Kent County",2,60,2446,1119,1327
050,10,001,"Delaware","Kent County",2,61,2426,1130,1296
050,10,001,"Delaware","Kent County",2,62,2351,1094,1257
050,10,001,"Delaware","Kent County",2,63,2372,1088,1284
050,10,001,"Delaware","Kent County",2,64,2272,1053,1219
050,10,001,"Delaware","Kent County",2,65,2199,991,1208
050,10,001,"Delaware","Kent County",2,66,2172,996,1176
050,10,001,"Delaware","Kent County",2,67,2049,933,1116
050,10,001,"Delaware","Kent County",2,68,1948,864,1084
050,10,001,"Delaware","Kent County",2,69,1929,862,1067
050,10,001,"Delaware","Kent County",2,70,1862,852,1010
050,10,001,"Delaware","Kent County",2,71,1928,852,1076
050,10,001,"Delaware","Kent County",2,72,1882,866,1016
050,10,001,"Delaware","Kent County",2,73,2003,923,1080
050,10,001,"Delaware","Kent County",2,74,1477,663,814
050,10,001,"Delaware","Kent County",2,75,1421,653,768
050,10,001,"Delaware","Kent County",2,76,1387,626,761
050,10,001,"Delaware","Kent County",2,77,1363,648,715
050,10,001,"Delaware","Kent County",2,78,1169,518,651
050,10,001,"Delaware","Kent County",2,79,1033,426,607
050,10,001,"Delaware","Kent County",2,80,942,400,542
050,10,001,"Delaware","Kent County",2,81,819,365,454
050,10,001,"Delaware","Kent County",2,82,811,339,472
050,10,001,"Delaware","Kent County",2,83,690,291,399
050,10,001,"Delaware","Kent County",2,84,622,256,366
050,10,001,"Delaware","Kent County",2,85,3108,1211,1897
050,10,001,"Delaware","Kent County",3,0,1995,1039,956
050,10,001,"Delaware","Kent County",3,1,2155,1095,1060
050,10,001,"Delaware","Kent County",3,2,2217,1148,1069
050,10,001,"Delaware","Kent County",3,3,2218,1171,1047
