GEO_ID|B25064_E001|B25064_M001
03000E1US8|1080|37
03000E1US9|1311|43
03000E2US1|1197|37
03000E2US2|917|17
03000E2US3|898|12
03000E2US4|878|19
03000E2US5|959|22
03000E2US6|837|18
03000E2US7|864|19
03000E2US8|1176|45
03000E2US9|1270|39
03000G0US1|1003|36
03000G0US2|857|18
03000G0US3|834|12
03000G0US4|757|9
03000G0US5|833|14
03000G0US6|749|15
03000G0US7|817|17
03000G0US8|903|28
03000G0US9|1149|52
03000H0US1|1145|22
03000H0US2|893|10
03000H0US3|873|8
03000H0US4|831|9
03000H0US5|900|12
03000H0US6|823|13
03000H0US7|888|10
03000H0US8|1045|24
03000H0US9|1260|28
030C201US1|1669|15
030C201US2|1598|8
030C201US3|1195|5
030C201US4|1149|7
030C201US5|1660|5
030C201US6|1195|11
030C201US7|1388|7
030C201US8|1648|9
030C201US9|2015|8
030C243US1|1204|29
030C243US2|1010|21
030C243US3|912|10
030C243US4|829|9
030C243US5|981|11
030C243US6|850|15
030C243US7|981|16
030C243US8|1136|31
030C243US9|1419|32
0400000US01|1077|16
0400000US02|1444|48
0400000US04|1672|19
0400000US05|982|13
0400000US06|2104|9
0400000US08|1822|15
0400000US09|1550|24
0400000US10|1530|47
0400000US11|1931|43
0400000US12|1812|9
0400000US13|1506|18
0400000US15|1942|36
0400000US16|1384|29
0400000US17|1322|12
0400000US18|1104|11
0400000US19|981|15
0400000US20|1079|18
0400000US21|998|19
0400000US22|1064|15
0400000US23|1210|30
0400000US24|1721|14
0400000US25|1848|24
0400000US26|1168|11
0400000US27|1291|17
0400000US28|990|15
0400000US29|1067|14
0400000US30|1177|42
0400000US31|1102|17
0400000US32|1709|16
0400000US33|1558|46
0400000US34|1800|15
0400000US35|1117|25
0400000US36|1634|11
0400000US37|1338|14
0400000US38|980|30
0400000US39|1090|9
0400000US40|1044|10
0400000US41|1597|17
0400000US42|1252|12
0400000US44|1418|46
0400000US45|1272|28
0400000US46|999|31
0400000US47|1284|16
0400000US48|1475|8
0400000US49|1593|27
0400000US50|1319|54
0400000US51|1646|16
0400000US53|1824|14
0400000US54|883|19
0400000US55|1142|10
0400000US56|998|38
0400000US72|580|14
04000A0US01|1101|16
04000A0US02|1500|67
04000A0US04|1678|19
04000A0US05|1029|17
04000A0US06|2108|9
04000A0US08|1842|16
04000A0US09|1550|24
04000A0US10|1530|47
04000A0US11|1931|43
04000A0US12|1817|9
04000A0US13|1542|18
04000A0US15|1942|36
04000A0US16|1412|30
04000A0US17|1344|12
04000A0US18|1119|11
04000A0US19|1037|19
04000A0US20|1125|17
04000A0US21|1049|22
04000A0US22|1086|15
04000A0US23|1324|41
04000A0US24|1728|14
04000A0US25|1848|24
04000A0US26|1183|12
04000A0US27|1326|17
04000A0US28|1044|22
04000A0US29|1105|14
04000A0US30|1304|59
04000A0US31|1143|18
04000A0US32|1713|16
04000A0US33|1578|46
04000A0US34|1800|15
04000A0US35|1131|25
04000A0US36|1645|11
04000A0US37|1367|14
04000A0US38|1016|34
04000A0US39|1097|9
04000A0US40|1076|10
04000A0US41|1603|16
04000A0US42|1264|13
04000A0US44|1418|46
04000A0US45|1305|26
04000A0US46|1056|34
04000A0US47|1315|16
04000A0US48|1487|8
04000A0US49|1616|26
04000A0US50|1401|65
04000A0US51|1694|15
04000A0US53|1832|14
04000A0US54|913|20
04000A0US55|1163|10
04000A0US56|1032|53
04000A0US72|583|14
04000C0US01|1145|16
04000C0US02|1493|71
04000C0US04|1695|18
04000C0US05|1089|17
04000C0US06|2119|9
04000C0US08|1860|17
04000C0US09|1568|25
04000C0US10|1572|48
04000C0US11|1931|43
04000C0US12|1822|9
04000C0US13|1609|16
04000C0US15|1994|46
04000C0US16|1492|37
04000C0US17|1390|12
04000C0US18|1153|12
04000C0US19|1080|18
04000C0US20|1172|20
04000C0US21|1137|20
04000C0US22|1114|16
04000C0US23|1379|47
04000C0US24|1740|14
04000C0US25|1855|24
04000C0US26|1208|13
04000C0US27|1383|18
04000C0US28|1178|29
04000C0US29|1143|15
04000C0US30|1316|59
04000C0US31|1185|20
04000C0US32|1724|16
04000C0US33|1704|47
04000C0US34|1800|15
04000C0US35|1195|32
04000C0US36|1676|11
04000C0US37|1436|13
04000C0US38|1001|37
04000C0US39|1135|9
04000C0US40|1126|11
04000C0US41|1660|15
04000C0US42|1311|13
04000C0US44|1418|46
04000C0US45|1339|26
04000C0US46|1116|38
04000C0US47|1373|16
04000C0US48|1508|11
04000C0US49|1628|27
04000C0US50|1631|75
04000C0US51|1718|15
04000C0US53|1864|15
04000C0US54|919|23
04000C0US55|1190|11
04000C0US56|1143|60
04000C0US72|586|15
04000C1US01|1126|21
04000C1US02|1535|89
04000C1US04|1691|21
04000C1US05|1109|19
04000C1US06|2167|11
04000C1US08|1809|21
04000C1US09|1519|34
04000C1US10|1381|84
04000C1US11|1931|43
04000C1US12|1767|12
04000C1US13|1490|25
04000C1US15|1803|45
04000C1US16|1379|43
04000C1US17|1422|18
04000C1US18|1143|17
04000C1US19|1071|23
04000C1US20|1167|20
04000C1US21|1151|29
04000C1US22|1121|20
04000C1US23|1430|75
04000C1US24|1584|44
04000C1US25|2001|52
04000C1US26|1186|17
04000C1US27|1396|28
04000C1US28|1108|36
04000C1US29|1123|20
04000C1US30|1288|63
04000C1US31|1174|24
04000C1US32|1691|21
04000C1US33|1731|70
04000C1US34|1649|41
04000C1US35|1244|42
04000C1US36|1714|12
04000C1US37|1516|17
04000C1US38|981|38
04000C1US39|1129|15
04000C1US40|1127|15
04000C1US41|1643|22
04000C1US42|1339|23
04000C1US44|1434|116
04000C1US45|1448|40
04000C1US46|1121|44
04000C1US47|1409|19
04000C1US48|1459|9
04000C1US49|1458|34
04000C1US50|1679|117
04000C1US51|1642|22
04000C1US53|1830|20
04000C1US54|924|35
04000C1US55|1171|15
04000C1US56|1111|76
04000C1US72|586|25
04000C2US01|1174|26
04000C2US02|1302|127
04000C2US04|1708|34
04000C2US05|1036|45
04000C2US06|2056|13
04000C2US08|1946|32
04000C2US09|1610|36
04000C2US10|1640|50
04000C2US12|1861|14
04000C2US13|1675|19
04000C2US15|2230|76
04000C2US16|1623|43
04000C2US17|1352|15
04000C2US18|1169|19
04000C2US19|1095|30
04000C2US20|1185|39
04000C2US21|1117|26
04000C2US22|1106|28
04000C2US23|1334|74
04000C2US24|1803|16
04000C2US25|1796|29
04000C2US26|1224|17
04000C2US27|1367|25
04000C2US28|1234|38
04000C2US29|1161|20
04000C2US30|1444|132
04000C2US31|1220|40
04000C2US32|1781|30
04000C2US33|1678|66
04000C2US34|1832|15
04000C2US35|1060|54
04000C2US36|1547|25
04000C2US37|1264|27
04000C2US38|1121|93
04000C2US39|1139|13
04000C2US40|1125|24
04000C2US41|1685|26
04000C2US42|1290|18
04000C2US44|1412|49
04000C2US45|1272|30
04000C2US46|1093|78
04000C2US47|1281|29
04000C2US48|1623|15
04000C2US49|1738|31
04000C2US50|1584|91
04000C2US51|1792|18
04000C2US53|1921|32
04000C2US54|916|31
04000C2US55|1214|19
04000C2US72|586|19
04000E0US01|838|29
04000E0US04|913|72
04000E0US05|822|29
04000E0US06|1354|46
04000E0US08|1487|126
04000E0US09|1195|59
04000E0US10|1219|121
04000E0US12|1222|85
04000E0US13|921|36
04000E0US15|1712|71
04000E0US16|1102|44
04000E0US17|848|21
04000E0US18|888|22
04000E0US19|850|38
04000E0US20|889|30
04000E0US21|825|19
04000E0US22|829|40
04000E0US23|1077|140
04000E0US24|1047|81
04000E0US25|1181|108
04000E0US26|927|21
04000E0US27|954|33
04000E0US28|887|39
04000E0US29|841|25
04000E0US30|1239|116
04000E0US31|954|24
04000E0US32|1367|72
04000E0US33|1280|66
04000E0US35|975|58
04000E0US36|945|24
04000E0US37|948|23
04000E0US38|1069|56
04000E0US39|858|14
04000E0US40|881|17
04000E0US41|1091|42
04000E0US42|877|20
04000E0US45|957|58
04000E0US46|921|60
04000E0US47|918|23
04000E0US48|1055|21
04000E0US49|1347|120
04000E0US50|1192|44
04000E0US51|814|47
04000E0US53|1307|66
04000E0US54|889|43
04000E0US55|980|21
04000E0US56|960|57
04000E0US72|498|79
04000E1US01|826|61
04000E1US05|862|35
04000E1US06|1361|66
04000E1US08|1307|206
04000E1US12|1464|232
04000E1US13|881|40
04000E1US15|1686|105
04000E1US16|1096|60
04000E1US17|854|32
04000E1US18|876|27
04000E1US19|859|54
04000E1US20|890|33
04000E1US21|850|23
04000E1US22|890|65
04000E1US26|927|28
04000E1US27|966|41
04000E1US28|916|33
04000E1US29|837|41
04000E1US30|1253|150
04000E1US31|969|29
04000E1US32|1365|73
04000E1US33|1448|83
04000E1US35|995|73
04000E1US36|931|33
04000E1US37|969|36
04000E1US38|1055|55
04000E1US39|854|27
04000E1US40|902|23
04000E1US41|1075|54
04000E1US42|826|39
04000E1US45|966|79
04000E1US46|919|67
04000E1US47|936|28
04000E1US48|1069|24
04000E1US49|1121|87
04000E1US53|1404|92
04000E1US55|935|27
04000E1US56|939|64
04000E2US01|843|30
04000E2US04|741|125
04000E2US05|761|38
04000E2US06|1348|58
04000E2US08|1599|168
04000E2US09|1189|82
04000E2US10|1233|142
04000E2US12|1137|73
04000E2US13|964|48
04000E2US15|1736|105
04000E2US16|1111|81
04000E2US17|841|25
04000E2US18|908|35
04000E2US19|833|51
04000E2US20|879|80
04000E2US21|789|33
04000E2US22|781|43
04000E2US23|1288|134
04000E2US24|993|80
04000E2US25|1181|139
04000E2US26|928|28
04000E2US27|924|49
04000E2US28|833|63
04000E2US29|845|30
04000E2US30|1206|184
04000E2US31|911|40
04000E2US32|1373|187
04000E2US33|1154|50
04000E2US35|916|98
04000E2US36|955|30
04000E2US37|932|30
04000E2US39|861|17
04000E2US40|832|24
04000E2US41|1107|53
04000E2US42|895|24
04000E2US45|948|76
04000E2US46|930|137
04000E2US47|888|29
04000E2US48|1009|50
04000E2US49|1679|141
04000E2US50|1237|74
04000E2US51|800|72
04000E2US53|1215|64
04000E2US54|917|33
04000E2US55|1039|31
04000E2US56|1067|120
04000E2US72|565|54
04000G0US01|721|31
04000G0US02|1228|68
04000G0US04|668|114
04000G0US05|732|26
04000G0US06|1328|160
04000G0US08|1102|96
04000G0US12|876|52
04000G0US13|807|31
04000G0US16|916|70
04000G0US17|802|21
04000G0US18|869|31
04000G0US19|770|14
04000G0US20|728|25
04000G0US21|734|22
04000G0US22|778|57
04000G0US23|983|43
04000G0US24|1112|102
04000G0US26|825|24
04000G0US27|819|24
04000G0US28|780|28
04000G0US29|749|21
04000G0US30|862|50
04000G0US31|764|33
04000G0US33|1017|155
04000G0US35|768|72
04000G0US36|859|26
04000G0US37|842|32
04000G0US38|748|49
04000G0US39|835|28
04000G0US40|765|20
04000G0US41|913|88
04000G0US42|853|27
04000G0US45|724|50
04000G0US46|706|44
04000G0US47|759|19
04000G0US48|932|34
04000G0US49|975|76
04000G0US50|1071|65
04000G0US51|896|37
04000G0US53|907|88
04000G0US54|770|48
04000G0US55|850|23
04000G0US56|809|146
04000G0US72|443|75
04000H0US01|802|28
04000H0US02|1318|59
04000H0US04|844|73
04000H0US05|781|20
04000H0US06|1349|51
04000H0US08|1334|95
04000H0US09|1195|59
04000H0US10|1219|121
04000H0US12|1088|58
04000H0US13|872|21
04000H0US15|1712|71
04000H0US16|1064|46
04000H0US17|832|16
04000H0US18|883|20
04000H0US19|796|12
04000H0US20|816|26
04000H0US21|791|23
04000H0US22|812|27
04000H0US23|999|45
04000H0US24|1074|69
04000H0US25|1181|108
04000H0US26|890|17
04000H0US27|900|25
04000H0US28|839|27
04000H0US29|791|14
04000H0US30|955|39
04000H0US31|878|24
04000H0US32|1282|81
04000H0US33|1246|54
04000H0US35|947|56
04000H0US36|918|17
04000H0US37|917|17
04000H0US38|906|67
04000H0US39|854|13
04000H0US40|843|15
04000H0US41|1076|40
04000H0US42|871|18
04000H0US45|847|39
04000H0US46|842|33
04000H0US47|864|20
04000H0US48|1010|19
04000H0US49|1162|59
04000H0US50|1159|37
04000H0US51|871|26
04000H0US53|1237|49
04000H0US54|821|24
04000H0US55|934|15
04000H0US56|933|46
04000H0US72|471|24
040C201US01|1138|17
040C201US02|1493|62
040C201US04|1689|19
040C201US05|1035|18
040C201US06|2119|9
040C201US08|1836|16
040C201US09|1557|24
040C201US10|1551|49
040C201US11|1931|43
040C201US12|1822|9
040C201US13|1579|17
040C201US15|1960|38
040C201US16|1424|32
040C201US17|1356|12
040C201US18|1132|12
040C201US19|1022|21
040C201US20|1127|18
040C201US21|1068|22
040C201US22|1102|16
040C201US23|1288|44
040C201US24|1739|15
040C201US25|1858|24
040C201US26|1191|12
040C201US27|1348|18
040C201US28|1080|25
040C201US29|1118|15
040C201US30|1250|55
040C201US31|1141|19
040C201US32|1713|16
040C201US33|1638|43
040C201US34|1801|15
040C201US35|1149|27
040C201US36|1667|11
040C201US37|1426|14
040C201US38|1000|34
040C201US39|1111|10
040C201US40|1090|10
040C201US41|1620|17
040C201US42|1295|13
040C201US44|1416|47
040C201US45|1355|26
040C201US46|1070|35
040C201US47|1354|17
040C201US48|1491|9
040C201US49|1600|27
040C201US50|1489|85
040C201US51|1718|15
040C201US53|1854|14
040C201US54|919|22
040C201US55|1169|10
040C201US56|995|44
040C201US72|585|14
040C243US01|873|25
040C243US02|1266|79
040C243US04|1072|83
040C243US05|795|23
040C243US06|1554|48
040C243US08|1531|89
040C243US09|1384|121
040C243US10|1235|133
040C243US12|1398|110
040C243US13|965|22
040C243US15|1753|98
040C243US16|1086|85
040C243US17|860|18
040C243US18|895|19
040C243US19|820|20
040C243US20|786|24
040C243US21|799|23
040C243US22|842|35
040C243US23|1089|50
040C243US24|1250|88
040C243US25|1386|116
040C243US26|951|20
040C243US27|913|28
040C243US28|834|34
040C243US29|811|18
040C243US30|931|43
040C243US31|847|25
040C243US32|1295|209
040C243US33|1217|55
040C243US34|1767|91
040C243US35|887|54
040C243US36|1018|28
040C243US37|931|16
040C243US38|859|74
040C243US39|913|20
040C243US40|826|17
040C243US41|1225|70
040C243US42|957|20
040C243US44|1513|227
040C243US45|916|38
040C243US46|742|38
040C243US47|886|20
040C243US48|1186|28
040C243US49|1451|116
040C243US50|1179|47
040C243US51|997|26
040C243US53|1241|70
040C243US54|821|22
040C243US55|949|22
040C243US56|1018|105
040C243US72|485|27
0500000US01003|1440|115
0500000US01015|915|74
0500000US01043|964|57
0500000US01049|740|54
0500000US01051|1171|67
0500000US01055|834|61
0500000US01069|970|37
0500000US01073|1280|41
0500000US01077|848|34
0500000US01081|1144|73
0500000US01083|1174|175
0500000US01089|1294|53
0500000US01095|841|60
0500000US01097|1106|46
0500000US01101|1114|66
0500000US01103|914|101
0500000US01115|1280|186
0500000US01117|1504|108
0500000US01121|746|63
0500000US01125|1066|73
0500000US01127|825|115
0500000US02020|1536|86
0500000US02090|1499|189
0500000US02170|1289|110
0500000US04001|585|142
0500000US04003|960|67
0500000US04005|1637|163
0500000US04013|1820|19
0500000US04015|1120|69
0500000US04017|837|208
0500000US04019|1300|38
0500000US04021|1804|102
0500000US04025|1542|111
0500000US04027|1099|90
0500000US05007|1361|67
0500000US05031|885|59
0500000US05045|1038|93
0500000US05051|1025|81
0500000US05069|881|82
0500000US05085|1054|101
0500000US05119|1109|30
0500000US05125|1138|109
0500000US05131|969|54
0500000US05143|1143|34
0500000US05145|880|70
0500000US06001|2312|39
0500000US06007|1446|59
0500000US06013|2340|53
0500000US06017|1704|114
0500000US06019|1523|53
0500000US06023|1297|76
0500000US06025|1062|63
0500000US06029|1479|54
0500000US06031|1421|137
0500000US06033|1343|125
0500000US06037|2003|17
0500000US06039|1436|88
0500000US06041|2624|120
0500000US06045|1321|149
0500000US06047|1462|79
0500000US06053|2007|69
0500000US06055|2642|390
0500000US06057|1770|123
0500000US06059|2483|26
0500000US06061|2166|79
0500000US06065|2053|40
0500000US06067|1870|30
0500000US06069|2240|308
0500000US06071|1957|40
0500000US06073|2336|20
0500000US06075|2448|59
0500000US06077|1788|56
0500000US06079|2110|75
0500000US06081|2832|53
0500000US06083|2108|74
0500000US06085|2841|44
0500000US06087|2293|114
0500000US06089|1420|109
0500000US06095|2223|59
0500000US06097|2229|59
0500000US06099|1753|49
0500000US06101|1611|184
0500000US06103|1317|89
0500000US06107|1384|54
0500000US06111|2313|69
0500000US06113|2012|100
0500000US06115|1421|70
0500000US08001|1940|64
0500000US08005|1977|52
0500000US08013|1966|64
0500000US08014|2141|113
0500000US08031|1870|35
0500000US08035|2309|72
0500000US08041|1755|46
0500000US08059|1899|43
0500000US08069|1751|58
0500000US08077|1259|130
0500000US08101|1128|60
0500000US08123|1579|115
0500000US09110|1459|38
0500000US09120|1634|65
0500000US09130|1444|97
0500000US09140|1407|56
0500000US09150|1104|82
0500000US09160|1271|110
0500000US09170|1600|59
0500000US09180|1440|72
0500000US09190|2128|84
0500000US10001|1540|136
0500000US10003|1579|52
0500000US10005|1219|121
0500000US11001|1931|43
0500000US12001|1400|59
0500000US12005|1556|95
0500000US12009|1681|45
0500000US12011|2106|33
0500000US12015|1843|116
0500000US12017|1109|167
0500000US12019|1661|140
0500000US12021|2032|109
0500000US12023|1128|118
0500000US12031|1575|40
0500000US12033|1419|50
0500000US12035|1769|197
0500000US12053|1487|128
0500000US12055|1183|94
0500000US12057|1807|30
0500000US12061|1509|185
0500000US12069|1803|91
0500000US12071|1871|47
0500000US12073|1392|55
0500000US12081|1873|71
0500000US12083|1523|92
0500000US12085|1717|140
0500000US12086|2050|32
0500000US12087|2009|227
0500000US12089|1806|183
0500000US12091|1757|95
0500000US12095|1882|29
0500000US12097|1879|69
0500000US12099|2121|47
0500000US12101|1749|54
0500000US12103|1752|35
0500000US12105|1484|57
0500000US12107|1102|178
0500000US12109|2065|168
0500000US12111|1725|113
0500000US12113|1726|97
0500000US12115|1973|88
0500000US12117|1890|50
0500000US12119|1155|533
0500000US12127|1598|65
0500000US12131|2009|389
0500000US13013|1495|192
0500000US13015|1486|139
0500000US13021|1132|60
0500000US13031|915|139
0500000US13045|1197|83
0500000US13047|1053|77
0500000US13051|1613|60
0500000US13057|1871|82
0500000US13059|1248|81
0500000US13063|1530|77
0500000US13067|1758|44
0500000US13073|1702|149
0500000US13077|1670|131
0500000US13089|1761|28
0500000US13095|963|50
0500000US13097|1710|103
0500000US13103|1324|335
0500000US13113|2037|256
0500000US13115|1097|49
0500000US13117|2207|102
0500000US13121|1810|29
0500000US13127|1080|309
0500000US13135|1941|36
0500000US13139|1581|112
0500000US13151|2004|130
0500000US13153|1386|88
0500000US13157|1484|300
0500000US13179|1379|106
0500000US13185|1135|67
0500000US13215|1177|47
0500000US13217|1575|144
0500000US13223|1862|112
0500000US13245|1328|71
0500000US13247|1896|136
0500000US13255|1197|89
0500000US13285|1244|121
0500000US13295|996|124
0500000US13297|1150|120
0500000US13313|1021|108
0500000US15001|1645|86
0500000US15003|2001|50
0500000US15007|1866|124
0500000US15009|1944|147
0500000US16001|1683|39
0500000US16005|1076|81
0500000US16019|1304|84
0500000US16027|1469|74
0500000US16055|1578|108
0500000US16083|1140|121
0500000US17019|1107|52
0500000US17031|1475|16
0500000US17037|1054|89
0500000US17043|1721|35
0500000US17089|1487|72
0500000US17091|1093|86
0500000US17093|1764|100
0500000US17097|1482|63
0500000US17099|794|96
0500000US17111|1466|83
0500000US17113|1034|75
0500000US17115|896|46
0500000US17119|1073|64
0500000US17143|1076|59
0500000US17161|895|44
0500000US17163|1144|68
0500000US17167|1053|46
0500000US17179|915|68
0500000US17183|930|61
0500000US17197|1484|78
0500000US17199|922|70
0500000US17201|1009|58
0500000US18003|1071|32
0500000US18005|1090|92
0500000US18011|1459|231
0500000US18019|1195|64
0500000US18035|944|61
0500000US18039|1047|62
0500000US18043|1012|66
0500000US18053|921|72
0500000US18057|1680|67
0500000US18059|1503|202
0500000US18063|1577|95
0500000US18067|877|92
0500000US18081|1337|77
0500000US18085|995|134
0500000US18089|1182|38
0500000US18091|999|82
0500000US18095|962|65
0500000US18097|1215|28
0500000US18105|1173|59
0500000US18109|1085|105
0500000US18127|1282|84
0500000US18141|1120|40
0500000US18157|1140|43
0500000US18163|1001|50
0500000US18167|932|59
0500000US18173|1100|86
0500000US18177|761|62
0500000US19013|1068|59
0500000US19049|1385|81
0500000US19061|1047|50
0500000US19103|1116|54
0500000US19113|946|74
0500000US19153|1175|36
0500000US19155|1123|109
0500000US19163|1069|68
0500000US19169|954|27
0500000US19193|995|68
0500000US20015|934|151
0500000US20045|1100|58
0500000US20091|1475|39
0500000US20103|1408|142
0500000US20161|1051|66
0500000US20173|1023|33
0500000US20177|1024|56
0500000US20209|1231|69
0500000US21015|1452|93
0500000US21029|1073|88
0500000US21037|1209|62
0500000US21047|1113|78
0500000US21059|857|86
0500000US21067|1281|46
0500000US21093|1053|80
0500000US21111|1173|34
0500000US21117|1178|69
0500000US21145|863|79
0500000US21151|936|24
0500000US21185|1470|122
0500000US21199|818|128
0500000US21227|1063|74
0500000US22005|1357|132
0500000US22015|1111|88
0500000US22017|958|41
0500000US22019|1000|63
0500000US22033|1143|28
0500000US22045|872|158
0500000US22051|1205|42
0500000US22055|1016|59
0500000US22057|769|151
0500000US22063|1206|107
0500000US22071|1310|43
0500000US22073|943|37
0500000US22079|918|73
0500000US22097|754|95
0500000US22103|1305|85
0500000US22105|1084|115
0500000US22109|1076|139
0500000US23001|1076|107
0500000US23003|814|93
0500000US23005|1714|72
0500000US23011|1077|140
0500000US23019|1015|87
0500000US23031|1466|120
0500000US24001|836|95
0500000US24003|2119|64
0500000US24005|1668|32
0500000US24009|1706|164
0500000US24013|1414|71
0500000US24015|1296|257
0500000US24017|1720|199
0500000US24021|1860|73
0500000US24025|1612|126
0500000US24027|2160|78
0500000US24031|2097|55
0500000US24033|1791|28
0500000US24037|1741|104
0500000US24043|1129|131
0500000US24045|1404|128
0500000US24510|1345|41
0500000US25001|1577|196
0500000US25003|1102|123
0500000US25005|1354|56
0500000US25009|1855|55
0500000US25011|1112|59
0500000US25013|1158|52
0500000US25015|1425|65
0500000US25017|2257|40
0500000US25021|2168|64
0500000US25023|1875|94
0500000US25025|2192|59
0500000US25027|1563|67
0500000US26005|1131|78
0500000US26017|976|55
0500000US26021|910|74
0500000US26025|991|54
0500000US26037|1193|80
0500000US26045|1102|52
0500000US26049|1058|55
0500000US26055|1439|147
0500000US26065|1101|43
0500000US26067|897|187
0500000US26073|927|83
0500000US26075|965|42
0500000US26077|1080|61
0500000US26081|1318|41
0500000US26087|1048|188
0500000US26091|962|41
0500000US26093|1442|154
0500000US26099|1246|42
0500000US26103|952|123
0500000US26111|1031|112
0500000US26115|1002|97
0500000US26117|874|73
0500000US26121|977|65
0500000US26125|1417|24
0500000US26139|1347|58
0500000US26145|972|63
0500000US26147|1017|61
0500000US26155|837|75
0500000US26159|999|174
0500000US26161|1554|64
0500000US26163|1171|23
0500000US27003|1426|55
0500000US27013|1074|190
0500000US27019|1657|119
0500000US27027|1001|92
0500000US27035|1001|233
0500000US27037|1568|56
0500000US27053|1512|34
0500000US27109|1473|108
0500000US27123|1297|33
0500000US27131|1041|183
0500000US27137|1009|85
0500000US27139|1609|154
0500000US27141|1183|136
0500000US27145|1121|170
0500000US27163|1857|112
0500000US27171|1232|196
0500000US28033|1670|75
0500000US28035|1035|87
0500000US28047|1164|48
0500000US28049|1079|64
0500000US28059|1198|112
0500000US28067|960|30
0500000US28073|1237|136
0500000US28075|949|117
0500000US28081|984|113
0500000US28089|1260|76
0500000US28121|1338|130
0500000US29019|1138|60
0500000US29021|896|47
0500000US29031|931|144
0500000US29037|1317|218
0500000US29043|1172|95
0500000US29047|1241|75
0500000US29051|887|56
0500000US29071|963|74
0500000US29077|1028|37
0500000US29095|1249|34
0500000US29097|1068|89
0500000US29099|1018|78
0500000US29113|1058|122
0500000US29165|1377|94
0500000US29183|1434|76
0500000US29187|830|61
0500000US29189|1253|44
0500000US29510|1044|49
0500000US30013|1058|70
0500000US30029|1324|131
0500000US30031|1917|149
0500000US30049|1157|193
0500000US30063|1337|66
0500000US30111|1183|110
0500000US31055|1242|33
0500000US31109|1123|33
0500000US31153|1322|72
0500000US32003|1739|18
0500000US32031|1691|46
0500000US33001|1206|168
0500000US33005|1151|114
0500000US33009|1190|82
0500000US33011|1714|63
0500000US33013|1398|86
0500000US33015|1740|76
0500000US33017|1602|145
0500000US34001|1433|102
0500000US34003|1992|54
0500000US34005|1887|76
0500000US34007|1433|47
0500000US34009|1671|221
0500000US34011|1201|172
0500000US34013|1616|45
0500000US34015|1504|113
0500000US34017|1998|57
0500000US34019|1780|116
0500000US34021|1744|59
0500000US34023|1947|53
0500000US34025|1856|70
0500000US34027|1896|53
0500000US34029|1804|70
0500000US34031|1679|39
0500000US34033|1402|237
0500000US34035|2187|90
0500000US34037|1704|93
0500000US34039|1829|53
0500000US34041|1488|100
0500000US35001|1218|44
