GEO_ID|B01003_E001|B01003_M001
0500000US51700|183056|-555555555
0500000US51710|231105|-555555555
0500000US51740|96482|-555555555
0500000US51760|233655|-555555555
0500000US51770|97912|-555555555
0500000US51800|103105|-555555555
0500000US51810|454808|-555555555
0500000US53005|218190|-555555555
0500000US53007|81228|-555555555
0500000US53009|77958|-555555555
0500000US53011|527269|-555555555
0500000US53015|113982|-555555555
0500000US53021|101238|-555555555
0500000US53025|104717|-555555555
0500000US53027|77893|-555555555
0500000US53029|86478|-555555555
0500000US53033|2340211|-555555555
0500000US53035|281420|-555555555
0500000US53041|87049|-555555555
0500000US53045|69632|-555555555
0500000US53053|941170|-555555555
0500000US53057|132736|-555555555
0500000US53061|864113|-555555555
0500000US53063|555947|-555555555
0500000US53067|302912|-555555555
0500000US53073|234954|-555555555
0500000US53077|258523|-555555555
0500000US54003|136287|-555555555
0500000US54011|91489|-555555555
0500000US54033|64472|-555555555
0500000US54039|173906|-555555555
0500000US54061|108697|-555555555
0500000US54081|72379|-555555555
0500000US54107|82757|-555555555
0500000US55009|273909|-555555555
0500000US55017|67323|-555555555
0500000US55025|588347|-555555555
0500000US55027|88635|-555555555
0500000US55035|108830|-555555555
0500000US55039|104269|-555555555
0500000US55055|86245|-555555555
0500000US55059|168754|-555555555
0500000US55063|121060|-555555555
0500000US55071|81513|-555555555
0500000US55073|139091|-555555555
0500000US55079|924740|-555555555
0500000US55087|195390|-555555555
0500000US55089|93956|-555555555
0500000US55097|72040|-555555555
0500000US55101|198651|-555555555
0500000US55105|165461|-555555555
0500000US55109|97954|-555555555
0500000US55111|66486|-555555555
0500000US55117|118331|-555555555
0500000US55127|106029|-555555555
0500000US55131|138727|-555555555
0500000US55133|417029|-555555555
0500000US55139|173307|-555555555
0500000US55141|73943|-555555555
0500000US56021|101783|-555555555
0500000US56025|80410|-555555555
0500000US72013|85971|-555555555
0500000US72021|181152|-555555555
0500000US72025|124628|-555555555
0500000US72031|150679|-555555555
0500000US72061|89405|-555555555
0500000US72097|69044|-555555555
0500000US72113|129659|-555555555
0500000US72127|332454|-555555555
0500000US72135|66100|-555555555
0500000US72137|71332|-555555555
0500000US72139|66816|-555555555
0600000US0911037070|122136|42
0600000US0911050440|75861|43
0600000US0912008070|151616|53
0600000US0912026620|65289|40
0600000US0914080070|115902|32
0600000US0917052070|137556|39
0600000US0919018500|88683|39
0600000US0919056060|93666|30
0600000US0919073070|139112|76
0600000US1701912411|91951|39
0600000US1703106561|83627|26
0600000US1703107939|104275|46
0600000US1703114000|2721326|60
0600000US1703114364|82093|33
0600000US1703123243|93003|36
0600000US1703124582|75994|50
0600000US1703132694|97757|41
0600000US1703143120|90455|59
0600000US1703145447|112294|31
0600000US1703146162|136249|47
0600000US1703153013|109051|32
0600000US1703153676|89491|55
0600000US1703156614|96568|60
0600000US1703157238|111324|40
0600000US1703162133|147154|39
0600000US1703163498|73995|21
0600000US1703168016|131447|35
0600000US1703175198|152748|48
0600000US1703181100|153575|64
0600000US1703183531|148607|35
0600000US1704300250|88094|34
0600000US1704306600|111686|42
0600000US1704320604|150109|37
0600000US1704343952|120064|54
0600000US1704349451|119848|48
0600000US1704351635|107076|30
0600000US1704383947|128428|42
0600000US1708903025|126606|31
0600000US1708923087|105142|53
0600000US1709777668|71812|30
0600000US1709778877|65666|31
0600000US1709779306|89654|49
0600000US1711100698|88903|43
0600000US1711306639|79239|35
0600000US1714359013|96577|29
0600000US1716711046|111142|33
0600000US1719721241|88074|48
0600000US1719738583|85531|28
0600000US1719760300|84540|35
0600000US1719781035|91973|35
0600000US1720165013|169126|38
0600000US1800366924|79103|45
0600000US1800381620|110922|33
0600000US1805713060|102926|45
0600000US1805722612|74557|36
0600000US1805754198|68453|29
0600000US1805782714|66593|27
0600000US1808160390|66676|23
0600000US1808909820|90049|38
0600000US1808954414|153423|32
0600000US1808966870|71583|28
0600000US1809711512|153629|32
0600000US1809725504|66721|24
0600000US1809742444|123143|44
0600000US1809759058|122155|24
0600000US1809759742|83580|43
0600000US1809780144|106709|26
0600000US1809780792|139118|34
0600000US1809781800|149344|31
0600000US1814158734|68687|33
0600000US1814161128|94707|33
0600000US1815779352|66675|27
0600000US1816340212|67797|32
0600000US2004538900|97265|27
0600000US2009152575|149027|39
0600000US2009153775|202909|70
0600000US2009164500|69721|29
0600000US2017379000|400993|40
0600000US2017771000|125475|35
0600000US2020936000|157450|2231
0600000US2300560545|69572|23
0600000US2500523000|94687|22
0600000US2500545000|101313|34
0600000US2500929405|68281|39
0600000US2500934550|89323|37
0600000US2500937490|103510|84
0600000US2501367000|154886|32
0600000US2501711000|121203|57
0600000US2501724960|73356|33
0600000US2501737000|120418|34
0600000US2501737875|66699|33
0600000US2501745560|90695|28
0600000US2501762535|82144|35
0600000US2501772600|65840|39
0600000US2502155745|103430|27
0600000US2502309000|105785|24
0600000US2502354310|66676|50
0600000US2502507000|673822|3086
0600000US2502782000|211289|32
0600000US2604929000|79727|37
0600000US2606546000|109254|50
0600000US2607742160|73280|44
0600000US2608134000|200131|59
0600000US2608188940|78557|27
0600000US2609916520|101366|35
0600000US2609950480|94297|27
0600000US2609972820|80422|25
0600000US2609976460|134343|28
0600000US2609984000|137709|80
0600000US2612527440|84160|55
0600000US2612559440|67678|29
0600000US2612569035|78328|23
0600000US2612574900|76885|45
0600000US2612580700|89205|35
0600000US2612584240|70540|24
0600000US2612585480|66579|33
0600000US2616103000|122914|52
0600000US2616313120|99786|36
0600000US2616321000|106383|34
0600000US2616322000|645702|43
0600000US2616349000|93118|31
0600000US2616386000|82745|27
0600000US2700306382|75170|26
0600000US2703717288|67238|30
0600000US2703735180|77973|29
0600000US2705306616|88339|34
0600000US2705307966|82887|35
0600000US2705340166|72741|25
0600000US2705343000|428572|46
0600000US2705351730|78545|35
0600000US2710954880|123616|41
0600000US2712358000|307484|77
0600000US2713717000|87990|25
0600000US2716371428|80590|32
0600000US2901915688|76322|5367
0600000US2902177236|71922|2239
0600000US2904713780|67199|5341
0600000US2904726290|72477|5608
0600000US2904742050|70756|4509
0600000US2907770009|170572|81
0600000US2909506490|172844|8570
0600000US2909508686|75898|7253
0600000US2909538054|180131|9150
0600000US2909559564|117132|3270
0600000US2909568438|92772|4978
0600000US2909577506|71375|5713
0600000US2918307232|62934|6510
0600000US2951065000|279695|-555555555
0600000US3105592237|489263|35
0600000US3110991776|300626|34
0600000US3301145140|116381|28
0600000US3301150260|91850|22
0600000US3400710000|71761|47
0600000US3400712280|78987|26
0600000US3400726760|66891|32
0600000US3401319390|71844|30
0600000US3401351000|317303|42
0600000US3401703580|74526|30
0600000US3401736000|302822|37
0600000US3401774630|66918|24
0600000US3402129310|93907|29
0600000US3402174000|91204|43
0600000US3402320230|110018|59
0600000US3402354705|70501|31
0600000US3402382000|106128|93
0600000US3402545990|66946|31
0600000US3402907420|76615|52
0600000US3402938550|141995|35
0600000US3402973125|99877|30
0600000US3403113690|90315|35
0600000US3403156550|70730|41
0600000US3403157000|160446|54
0600000US3403524900|69865|28
0600000US3403921000|140401|47
0600000US3600101000|101314|29
0600000US3600117343|86536|36
0600000US3600508510|1384724|-555555555
0600000US3602902000|130862|25
0600000US3602911000|276618|43
0600000US3602915011|88483|32
0600000US3602975000|71415|24
0600000US3604710022|2617631|-555555555
0600000US3605530290|94635|35
0600000US3605563000|207287|37
0600000US3605934000|792369|104
0600000US3605953000|237680|52
0600000US3605956000|299530|54
0600000US3606144919|1660664|-555555555
0600000US3606773000|146091|39
0600000US3608160323|2316841|-555555555
0600000US3608570915|498212|-555555555
0600000US3608715968|87707|35
0600000US3608760510|156774|28
0600000US3609365508|69489|31
0600000US3610304000|218565|33
0600000US3610310000|492778|68
0600000US3610337000|204696|46
0600000US3610338000|339154|62
0600000US3610368000|116240|49
0600000US3610368473|70645|23
0600000US3611930367|93946|46
0600000US3611949121|71982|61
0600000US3611950617|85509|27
0600000US3611984000|211062|91
0600000US3801507200|77778|25
0600000US3801725700|138059|2878
0600000US3901783150|66973|41
0600000US3903516000|365391|56
0600000US3903561000|79354|28
0600000US3904918000|905910|107
0600000US3906115000|314914|39
0600000US3909344856|65765|54
0600000US3909577000|265651|53
0600000US3911321000|136343|27
0600000US3915112000|69209|27
0600000US3915301000|189669|31
0600000US4200361000|307670|38
0600000US4201163624|96008|38
0600000US4204579000|86031|53
0600000US4204924000|92936|21
0600000US4206969000|75915|40
0600000US4207702000|127225|85
0600000US4210160000|1573916|-555555555
0600000US4400374300|83554|20
0600000US4400719180|84445|28
0600000US4400754640|76996|26
0600000US4400759000|194710|36
0600000US4609959020|168755|29
0600000US4610352980|79894|23
0600000US5500931000|106312|24
0600000US5502548000|285318|70
0600000US5503522300|69963|34
0600000US5505939225|99574|26
0600000US5507953000|563512|72
0600000US5510166000|78063|32
0600000US5510537825|66434|32
0600000US5513384250|71462|26
0600000US5513960500|67241|23
1600000US0103076|83761|24
1600000US0107000|198477|2719
1600000US0121184|72735|1827
1600000US0135896|93002|55
1600000US0137000|230157|2131
1600000US0145784|67204|3608
1600000US0150000|201355|51
1600000US0151000|195826|32
1600000US0177256|114274|58
1600000US0203000|289600|-555555555
1600000US0404720|96626|69
1600000US0407940|114327|36
1600000US0410530|68929|29
1600000US0410670|74298|6584
1600000US0412000|281243|61
1600000US0423620|77549|37
1600000US0427400|288797|52
1600000US0427820|258121|80
1600000US0428380|118175|49
1600000US0444410|76658|28
1600000US0446000|517142|58
1600000US0454050|199932|59
1600000US0455000|1673122|151
1600000US0458150|92557|9265
1600000US0464210|123211|11428
1600000US0465000|246183|48
1600000US0471510|167569|39
1600000US0473000|190113|34
1600000US0477000|554011|53
1600000US0485540|103561|26
1600000US0515190|70704|30
1600000US0523290|103124|38
1600000US0524550|90517|37
1600000US0535710|82386|19
1600000US0541000|204793|68
1600000US0560410|75648|44
1600000US0566080|89641|2564
1600000US0600562|78807|46
1600000US0600884|80289|47
1600000US0602000|344579|83
1600000US0602252|118455|47
1600000US0602364|75039|42
1600000US0602553|90375|9346
1600000US0603526|417461|58
1600000US0603666|69244|33
1600000US0604982|75720|34
1600000US0606000|121730|66
1600000US0608142|66289|29
1600000US0608786|82597|57
1600000US0608954|103543|43
1600000US0610046|69868|51
1600000US0611194|113575|41
1600000US0611390|78540|7994
1600000US0611530|91370|59
1600000US0611964|65947|6355
1600000US0613014|102907|25
1600000US0613210|94006|39
1600000US0613214|77412|46
1600000US0613392|278548|51
1600000US0613588|86910|29
1600000US0614218|127994|37
1600000US0615044|91122|31
1600000US0616000|124030|54
1600000US0616350|161540|47
1600000US0616532|109140|33
1600000US0617918|101424|41
1600000US0618100|67129|27
1600000US0619766|109365|33
1600000US0620018|70544|28
1600000US0620802|114544|10594
1600000US0621230|70739|46
1600000US0621712|103287|36
1600000US0622020|182779|84
1600000US0622230|104621|62
1600000US0622804|148852|45
1600000US0623182|122654|40
1600000US0624638|88096|35
1600000US0624680|218453|46
1600000US0626000|228191|36
1600000US0627000|550091|72
1600000US0628000|140051|40
1600000US0629000|172331|100
1600000US0630000|187802|90
1600000US0632548|83629|33
1600000US0633000|158433|49
1600000US0633182|92908|31
1600000US0633434|101844|37
1600000US0636000|193171|79
1600000US0636448|94283|39
1600000US0636546|102765|42
1600000US0636770|318693|56
1600000US0637692|108158|35
1600000US0639486|73594|28
1600000US0639496|87164|32
1600000US0639892|78488|42
1600000US0640130|167426|39
1600000US0641992|84849|70
1600000US0642202|68639|30
1600000US0643000|450917|59
1600000US0644000|3878718|69
1600000US0644574|63587|41
1600000US0645022|69097|23
1600000US0645484|94283|45
1600000US0646842|117045|38
1600000US0646898|96082|41
1600000US0647766|79748|27
1600000US0648256|91598|33
1600000US0648354|220617|91
1600000US0649270|213893|88
1600000US0649670|87322|30
1600000US0650076|112531|46
1600000US0650258|76913|37
1600000US0651182|82956|56
1600000US0652526|98211|68
1600000US0653000|443575|95
1600000US0653322|170942|42
1600000US0653896|185289|43
1600000US0653980|137957|72
1600000US0654652|200637|83
1600000US0655156|162526|48
1600000US0655282|67645|50
1600000US0656000|137200|41
1600000US0656700|83040|38
1600000US0657456|77125|36
1600000US0657792|75661|26
1600000US0658072|147966|38
1600000US0659444|84099|55
1600000US0659451|176677|36
1600000US0659920|93509|35
1600000US0659962|74287|37
1600000US0660018|68087|47
1600000US0660102|82974|43
1600000US0660466|104912|35
1600000US0660620|115356|42
1600000US0662000|323792|125
1600000US0662364|75119|50
1600000US0662938|163299|38
1600000US0664000|535787|75
1600000US0664224|160779|35
1600000US0665000|224785|49
1600000US0665042|109815|67
1600000US0666000|1404461|82
1600000US0667000|827526|-555555555
1600000US0668000|997395|145
1600000US0668084|86568|38
1600000US0668196|96615|36
1600000US0668252|103013|44
1600000US0668378|85932|37
1600000US0669000|316188|66
1600000US0669070|87291|30
1600000US0669084|133151|65
1600000US0669088|229175|67
1600000US0669196|111347|30
1600000US0670000|90740|37
1600000US0670098|177531|42
1600000US0672016|125773|36
1600000US0673080|90809|29
1600000US0675000|324980|57
1600000US0677000|156776|77
1600000US0678120|112438|39
1600000US0678582|124243|62
1600000US0680000|139568|39
1600000US0680238|100136|36
1600000US0680644|72604|30
1600000US0680812|72879|41
1600000US0680854|78864|29
1600000US0681204|66206|44
1600000US0681344|79685|29
1600000US0681554|103992|32
1600000US0681666|123481|39
1600000US0682590|140706|66
1600000US0682954|146263|44
1600000US0682996|99330|38
1600000US0683346|70800|66
1600000US0684200|106923|41
1600000US0684550|89547|50
1600000US0685292|85594|34
1600000US0686832|66487|31
1600000US0686972|69150|22
1600000US0803455|122529|1513
1600000US0804000|402452|919
1600000US0807850|106802|29
1600000US0809280|78323|-555555555
1600000US0812415|83198|57
1600000US0812815|108860|45
1600000US0816000|493540|57
1600000US0816495|70255|41
1600000US0820000|729019|-555555555
1600000US0827425|170927|37
1600000US0831660|70556|28
1600000US0832155|114366|31
1600000US0836410|99056|4920
1600000US0843000|156865|38
1600000US0845970|100764|1604
1600000US0846465|81103|27
1600000US0857630|65457|63
1600000US0862000|111156|38
1600000US0877290|146689|36
1600000US0883835|115301|36
1600000US0908000|151616|53
1600000US0918430|88683|39
1600000US0937000|122136|42
1600000US0950370|75861|43
1600000US0952000|137556|39
1600000US0955990|93666|30
1600000US0973000|139112|76
1600000US0980000|115902|32
1600000US1077580|73173|25
1600000US1150000|702250|-555555555
1600000US1200410|98873|10899
1600000US1207300|102235|33
1600000US1207875|83095|32
1600000US1208150|127048|12947
1600000US1210275|233025|31
1600000US1212875|116821|42
1600000US1214400|140816|40
1600000US1216475|112040|51
1600000US1216525|86007|40
1600000US1216725|90487|68
1600000US1217100|70133|35
1600000US1217200|100515|26
1600000US1217935|83620|37
1600000US1224000|190640|41
1600000US1224125|99929|51
1600000US1224581|85069|10998
1600000US1225175|148716|27
1600000US1230000|235384|43
1600000US1232000|159072|29
1600000US1232275|85806|48
1600000US1232610|69149|10482
1600000US1235000|1009831|22
1600000US1236100|82704|7871
1600000US1236950|84767|43
1600000US1238250|124997|39
1600000US1239425|82343|36
1600000US1239550|76623|34
1600000US1239925|151444|11220
1600000US1243975|87572|50
1600000US1245000|487006|67
1600000US1245025|83264|44
1600000US1245060|116155|64
1600000US1245975|143244|41
1600000US1249675|92866|35
1600000US1250750|70245|31
1600000US1253000|334871|86
1600000US1254000|142035|50
1600000US1254200|106726|19
1600000US1255775|179331|40
1600000US1256825|76047|9856
1600000US1257425|100690|32
1600000US1257900|81260|10427
1600000US1258050|118110|36
1600000US1258350|68091|6140
1600000US1258575|66559|26
1600000US1258715|258578|33
1600000US1260950|115462|14977
1600000US1262625|71018|67
1600000US1263000|267073|105
1600000US1263650|66920|30
1600000US1268350|117931|7874
1600000US1269700|100131|35
1600000US1270600|205091|36
1600000US1270675|75150|30
1600000US1271000|414575|160
1600000US1271625|81782|4468
1600000US1272145|86253|10406
1600000US1275875|83673|9303
1600000US1276582|70672|28
1600000US1276600|127733|49
1600000US1301052|67418|2581
1600000US1301696|67264|49
1600000US1303440|128630|689
1600000US1304000|520066|55
1600000US1304204|201930|2147
1600000US1319000|201830|-555555555
1600000US1342425|81176|44
1600000US1348288|78314|30
1600000US1349008|157056|-555555555
1600000US1367284|92229|30
1600000US1368516|105506|27
1600000US1369000|148809|32
1600000US1372122|112003|25
1600000US1380508|85856|310
1600000US1571550|344977|47
1600000US1608830|237959|34
1600000US1612250|73092|31
1600000US1639700|69528|26
1600000US1652120|139736|40
1600000US1656260|117346|32
1600000US1702154|75472|2253
1600000US1703012|180791|4403
1600000US1706613|79239|35
1600000US1707133|73856|4164
1600000US1712385|91951|39
1600000US1714000|2721326|60
1600000US1714351|82093|33
1600000US1718823|66528|2501
1600000US1723074|115541|5251
1600000US1724582|75994|50
1600000US1738570|151937|4397
1600000US1751622|153337|1731
1600000US1757225|65890|32
1600000US1759000|115996|4370
1600000US1765000|144779|1634
1600000US1768003|78223|3106
1600000US1770122|65847|28
1600000US1772000|112170|618
1600000US1779293|92114|4146
1600000US1805860|77725|3110
1600000US1810342|103858|791
1600000US1822000|114812|3588
1600000US1823278|104730|2249
1600000US1825000|273425|5352
1600000US1827000|64975|4470
1600000US1829898|70959|5191
1600000US1831000|76035|35
1600000US1836003|890315|6484
1600000US1840788|73124|3183
1600000US1851876|65055|1687
1600000US1854180|75408|4053
1600000US1871000|102944|2936
1600000US1901855|69029|22
1600000US1902305|76724|25
1600000US1912000|137917|48
1600000US1919000|100948|43
1600000US1921000|213188|360
1600000US1938595|76711|25
1600000US1973335|87526|3006
1600000US1982425|67471|30
1600000US1983910|73744|525
1600000US2036000|157450|2231
1600000US2038900|97265|27
1600000US2052575|149027|39
1600000US2053775|202909|70
1600000US2064500|69721|29
1600000US2071000|125475|35
1600000US2079000|400993|40
1600000US2108902|79083|31
1600000US2146027|329437|-555555555
1600000US2148006|640793|48
1600000US2205000|220901|49
1600000US2239475|64651|27
1600000US2240735|122273|42
1600000US2241155|81166|38
1600000US2250115|145144|9385
1600000US2255000|362701|-555555555
1600000US2270000|177972|1753
1600000US2360545|69572|23
1600000US2404000|568271|-555555555
1600000US2407125|71717|5926
1600000US2419125|101936|8012
1600000US2426000|77698|6070
1600000US2430325|89545|37
1600000US2431175|70708|81
1600000US2432025|91497|10951
1600000US2432650|77937|8108
1600000US2467675|68417|31
1600000US2472450|77793|8641
1600000US2481175|81672|5978
1600000US2507000|673822|3086
1600000US2509000|105785|24
1600000US2511000|121203|57
1600000US2523000|94687|22
1600000US2524960|73356|33
1600000US2529405|68281|39
1600000US2534550|89323|37
1600000US2537000|120418|34
1600000US2537490|103510|84
1600000US2537875|66699|33
1600000US2545000|101313|34
1600000US2545560|90695|28
1600000US2555745|103430|27
1600000US2562535|82144|35
1600000US2567000|154886|32
1600000US2572600|65840|39
1600000US2582000|211289|32
1600000US2603000|122914|52
1600000US2621000|106383|34
1600000US2622000|645702|43
1600000US2627440|84160|55
1600000US2629000|79727|37
1600000US2634000|200131|59
1600000US2642160|73280|44
1600000US2646000|113466|1227
1600000US2649000|93118|31
1600000US2659440|67678|29
1600000US2669035|78328|23
1600000US2674900|76885|45
1600000US2676460|134343|28
1600000US2680700|89205|35
1600000US2684000|137709|80
1600000US2686000|82745|27
1600000US2688940|78557|27
1600000US2706382|75170|26
1600000US2706616|88339|34
1600000US2707966|82887|35
1600000US2717000|87990|25
1600000US2717288|67238|30
1600000US2735180|77973|29
1600000US2740166|72741|25
1600000US2743000|428572|46
1600000US2751730|78545|35
1600000US2754880|123616|41
1600000US2756896|69609|2739
1600000US2758000|307484|77
1600000US2771428|80590|32
1600000US2829700|74632|45
1600000US2836000|141376|31
1600000US2915670|130913|52
1600000US2935000|121606|81
1600000US2938000|516045|88
1600000US2941348|106296|901
1600000US2954074|95363|38
1600000US2964082|72463|27
1600000US2964550|69221|2383
1600000US2965000|279695|-555555555
1600000US2970000|170572|81
1600000US3006550|121478|32
1600000US3050200|78213|35
1600000US3128000|300626|34
1600000US3137000|489263|35
1600000US3223770|250461|15836
1600000US3231900|350020|83
1600000US3240000|678924|71
1600000US3251800|294042|48
1600000US3254600|183959|13770
1600000US3260600|281684|94
1600000US3268400|111523|38
1600000US3268585|221300|14935
1600000US3271400|199977|12076
1600000US3345140|116381|28
1600000US3350260|91850|22
1600000US3403580|74526|30
1600000US3410000|71761|47
1600000US3413690|90315|35
1600000US3419390|71844|30
1600000US3421000|140401|47
1600000US3436000|302822|37
1600000US3438580|70271|8825
1600000US3451000|317303|42
1600000US3456550|70730|41
1600000US3457000|160446|54
1600000US3473110|96868|930
1600000US3474000|91204|43
1600000US3474630|66918|24
1600000US3502000|560333|51
1600000US3539380|116992|33
1600000US3563460|112518|27
1600000US3570500|90553|28
1600000US3601000|101314|29
1600000US3611000|276618|43
1600000US3615000|73359|2809
1600000US3649121|71982|61
1600000US3650617|85509|27
1600000US3651000|8478072|-555555555
1600000US3663000|207287|37
1600000US3665508|69489|31
1600000US3673000|146091|39
1600000US3684000|211062|91
1600000US3701520|75950|34
1600000US3702140|94983|35
1600000US3710740|181838|1007
1600000US3712000|943474|59
1600000US3714100|112398|29
1600000US3719000|301877|425
1600000US3722920|209485|60
1600000US3725580|85528|34
1600000US3728000|307372|52
1600000US3728080|95144|33
1600000US3731400|117109|2371
1600000US3733120|67072|57
1600000US3734200|70843|27
1600000US3755000|499637|651
1600000US3774440|125267|63
1600000US3775000|255782|60
1600000US3807200|77778|25
1600000US3825700|138059|2878
1600000US3901000|189669|31
1600000US3912000|69209|27
1600000US3915000|314914|39
1600000US3916000|365391|56
1600000US3918000|931551|3936
1600000US3921000|136343|27
1600000US3944856|65765|54
1600000US3961000|79354|28
1600000US3977000|265651|53
1600000US4009050|122131|2313
1600000US4023200|99036|34
1600000US4041850|90039|47
1600000US4052500|131008|29
1600000US4055000|713014|298
1600000US4075000|413652|830
1600000US4105350|98302|34
1600000US4105800|106925|22
1600000US4123850|178789|31
1600000US4131250|111500|38
1600000US4134100|110340|41
1600000US4147000|86313|49
1600000US4159000|636958|1441
1600000US4164900|180389|67
1600000US4202000|127225|85
1600000US4206088|79959|3497
1600000US4224000|92936|21
1600000US4260000|1573916|-555555555
1600000US4261000|307670|38
1600000US4263624|96008|38
1600000US4269000|75915|40
1600000US4419180|84445|28
1600000US4454640|76996|26
1600000US4459000|194710|36
1600000US4474300|83554|20
1600000US4513330|159011|3519
1600000US4516000|144281|206
1600000US4530850|74386|55
1600000US4548535|95606|20
1600000US4550875|126015|47
1600000US4561405|75787|48
1600000US4652980|79894|23
1600000US4659020|209297|44
1600000US4714000|191495|38
1600000US4715160|185680|37
1600000US4727740|89150|36
1600000US4737640|69300|21
1600000US4738320|74879|1487
1600000US4740000|198708|59
1600000US4748000|610936|64
1600000US4751560|168382|36
1600000US4752006|704965|24
1600000US4801000|130033|303
1600000US4801924|113761|57
1600000US4803000|197979|3058
1600000US4804000|403657|79
1600000US4804462|103937|13668
1600000US4805000|993771|945
1600000US4806128|86395|2624
1600000US4807000|112888|29
1600000US4810768|191968|33
1600000US4810912|91544|32
1600000US4813024|135256|505
1600000US4813552|79218|2033
1600000US4815976|128017|36
1600000US4816432|114581|34
1600000US4817000|317314|28
1600000US4819000|1326093|76
1600000US4819972|165986|55
1600000US4822660|108746|44
1600000US4824000|681724|47
1600000US4826232|79435|213
1600000US4827000|1014376|6611
1600000US4827684|235221|67
1600000US4829000|250571|325
1600000US4829336|101345|32
1600000US4830464|207618|533
1600000US4832372|72239|31
1600000US4835000|2387910|2025
1600000US4837000|258052|43
1600000US4839148|160618|31
1600000US4839952|65839|28
1600000US4841464|261408|2901
1600000US4841980|119398|2220
1600000US4842016|86168|2811
1600000US4842508|135181|397
1600000US4843888|82941|977
1600000US4845000|272085|30
1600000US4845384|148784|33
1600000US4845744|227515|60
1600000US4846452|91367|3761
1600000US4847892|151379|1518
1600000US4848072|143637|18
1600000US4848768|88570|31
1600000US4848804|80865|4247
1600000US4850820|116465|50
1600000US4852356|71428|39
1600000US4853388|123861|2999
1600000US4856000|149615|33
1600000US4856348|131626|5227
1600000US4857176|66624|33
1600000US4857200|81145|21
1600000US4858016|292615|1029
1600000US4861796|118217|48
1600000US4863500|135665|1201
1600000US4863572|71228|3597
1600000US4864472|99661|3767
1600000US4865000|1526621|96
1600000US4865600|74319|23
1600000US4869596|80983|14254
1600000US4870808|109853|33
1600000US4872176|96268|30
1600000US4872656|140489|12879
1600000US4874144|112204|59
1600000US4875428|66025|28
1600000US4876000|146603|38
1600000US4879000|102373|20
1600000US4943660|84336|46
1600000US4944320|93442|35
1600000US4955980|88661|30
1600000US4957300|96642|32
1600000US4962470|115496|64
1600000US4965330|106289|25
1600000US4967000|217783|33
1600000US4967440|92832|42
1600000US4970850|86172|63
1600000US4982950|116697|54
1600000US4983470|138153|53
1600000US5101000|159102|-555555555
1600000US5103000|239807|-555555555
1600000US5114440|67421|6709
1600000US5116000|254997|-555555555
1600000US5121088|65783|7285
1600000US5135000|137596|-555555555
1600000US5147672|80301|-555555555
1600000US5156000|183056|-555555555
1600000US5157000|231105|-555555555
1600000US5164000|96482|-555555555
1600000US5166672|65052|6033
1600000US5167000|233655|-555555555
1600000US5168000|97912|-555555555
1600000US5176432|103105|-555555555
1600000US5182000|454808|-555555555
1600000US5303180|86372|4575
1600000US5305210|154387|50
1600000US5305280|95880|70
1600000US5322640|112999|53
1600000US5323515|100242|45
1600000US5335275|86721|37
1600000US5335415|136587|38
1600000US5335940|95495|31
1600000US5343955|76215|34
1600000US5353545|79921|4237
1600000US5357535|82199|37
1600000US5357745|105551|46
1600000US5361115|66465|48
1600000US5363000|780992|54
1600000US5363960|66255|27
1600000US5365922|66731|8079
1600000US5367000|230604|35
1600000US5367167|108287|73
1600000US5370000|228187|64
1600000US5374060|198988|41
1600000US5380010|97378|49
1600000US5502375|74439|1929
1600000US5522300|72382|998
1600000US5531000|106312|24
1600000US5537825|66434|32
1600000US5539225|99574|26
1600000US5548000|285318|70
1600000US5553000|563512|72
1600000US5560500|67241|23
1600000US5566000|78063|32
1600000US5584250|71462|26
1600000US5613900|65698|28
1600000US7206593|166470|2388
1600000US7210334|74695|5684
1600000US7214290|136303|3022
1600000US7232522|68908|3454
1600000US7263820|101024|3961
1600000US7276770|313579|3713
2300000US0217140|462036|2205
2300000US0220010|108588|1022
2300000US0267940|72481|1989
2500000US2430|159943|7375
2500000US5550|531489|5637
2500000US5560|207818|5322
2500000US5580|320514|2508
2500000US5590|232428|2131
2500000US5600|129997|5078
2500000US5620|846713|5411
2500000US5720|188789|1893
2500000US6785|87897|2921
2500000US9550|88352|3073
2500000US9815|520489|2409
2500000US9960|181896|4605
310M700US10140|77893|-555555555
310M700US10180|181969|3181
310M700US10300|97746|-555555555
310M700US10380|250969|-555555555
310M700US10420|702209|-555555555
310M700US10460|69711|-555555555
310M700US10500|146051|1772
310M700US10540|132474|-555555555
310M700US10580|913485|-555555555
310M700US10620|67326|-555555555
310M700US10700|102156|-555555555
310M700US10740|929919|2952
310M700US10780|148008|-555555555
310M700US10900|886418|-555555555
310M700US11020|120269|-555555555
310M700US11100|278330|2107
310M700US11180|129227|-555555555
310M700US11200|165399|-555555555
310M700US11260|407213|-555555555
310M700US11360|146096|-555555555
310M700US11460|373875|-555555555
310M700US11500|116427|-555555555
310M700US11540|248992|-555555555
310M700US11640|180071|-555555555
310M700US11700|422333|-555555555
310M700US11940|70879|1609
310M700US11980|87467|-555555555
310M700US12020|221801|2472
310M700US12060|6409047|2564
310M700US12100|372989|-555555555
310M700US12180|74567|-555555555
310M700US12220|205355|1798
310M700US12260|636658|1694
310M700US12300|128461|-555555555
310M700US12420|2550637|-555555555
310M700US12540|922529|-555555555
310M700US12580|2859024|-555555555
310M700US12620|156840|-555555555
310M700US12660|66486|-555555555
